Shop ID,Average Price($)
Shop_20893,11.8008
Shop_72750,12.156
Shop_13809,23.0376
Shop_33874,91.176
Shop_15798,10.3992
Shop_86831,33.696
Shop_12661,6.3192
Shop_62708,6.4968
Shop_63556,15.1776
Shop_34152,17.4
Shop_35491,17.6544
Shop_101021,34.5024
Shop_84213,34.6824
Shop_77369,81.9216
Shop_46939,89.3064
Shop_51754,626.3976
Shop_43904,68.1264
Shop_965,1.8648
Shop_94124,129.744
Shop_6264,6.156
Shop_44935,17.9568
Shop_47,18.252
Shop_9001,2.3376
Shop_46746,27.516
Shop_46747,
Shop_3847,7.692
Shop_37906,28.824
Shop_36824,8.2512
Shop_32079,78.612
Shop_4213,56.4096
Shop_102774,20.892
Shop_775,5.4
Shop_18686,8.628
Shop_140501,4283.9448
Shop_4401,37.596
Shop_2527,13.1016
Shop_31602,162.2592
Shop_60641,155.0304
Shop_2799,8.532
Shop_32942,130.536
Shop_6556,21.9024
Shop_14561,46.5264
Shop_8151,11.5416
Shop_30055,94.332
Shop_28687,71.2656
Shop_42862,71.7792
Shop_82095,34.3536
Shop_12128,139.4376
Shop_6026,28.164
Shop_5286,135.396
Shop_40385,3.1992
Shop_26043,21.5904
Shop_46685,67.812
Shop_11782,21.4656
Shop_39799,37.8048
Shop_43376,103.1712
Shop_16221,129.4464
Shop_25111,8.3832
Shop_96133,883.6368
Shop_19480,3.5496
Shop_36459,106.848
Shop_3520,55.7616
Shop_70915,419.34
Shop_23801,73.9392
Shop_28071,91.9008
Shop_15385,3.864
Shop_6244,20.364
Shop_17868,69.9864
Shop_46096,5.88
Shop_16340,111.7392
Shop_1515,12.8448
Shop_5677,40.5384
Shop_12830,10.4472
Shop_101549,
Shop_26085,26.5176
Shop_25866,35.5104
Shop_51861,3.915
Shop_74024,5.8488
Shop_53631,7.467
Shop_120050,8.136
Shop_123524,8.1408
Shop_84195,10.476
Shop_30895,12.36
Shop_76625,12.8424
Shop_11341,13.596
Shop_82042,14.6712
Shop_74357,15.0336
Shop_39832,15.72
Shop_23205,19.2216
Shop_67197,20.916
Shop_14933,20.964
Shop_130421,20.964
Shop_36117,21.828
Shop_122712,21.9432
Shop_82640,22.872
Shop_62200,23.052
Shop_43820,25.9008
Shop_61401,26.112
Shop_93950,26.8368
Shop_112448,30.378
Shop_97594,31.416
Shop_39035,31.788
Shop_50668,34.7976
Shop_33170,35.0016
Shop_112730,36.54
Shop_161612,38.448
Shop_61603,38.5728
Shop_38056,39.684
Shop_134257,41.3736
Shop_108305,43.6368
Shop_25705,47.16
Shop_62770,49.0896
Shop_99162,49.1088
Shop_75385,50.304
Shop_126633,56.592
Shop_48262,56.8128
Shop_35913,75.0336
Shop_77664,77.5248
Shop_32628,88.05
Shop_67013,90.852
Shop_61184,91.9056
Shop_71112,96.654
Shop_116851,109.0128
Shop_121331,109.6416
Shop_101548,122.2176
Shop_62510,125.82
Shop_95860,146.208
Shop_87869,155.628
Shop_116635,156.1776
Shop_125477,162.4536
Shop_70840,191.7912
Shop_126184,209.684
Shop_66097,228.4848
Shop_30577,235.884
Shop_88009,282.336
Shop_96503,286.9488
Shop_99365,349.396
Shop_120706,366.864
Shop_121451,458.1384
Shop_134449,465.7608
Shop_111764,733.2936
Shop_123436,2621.8896
Shop_827,
Shop_868,
Shop_1018,
Shop_1079,
Shop_1202,
Shop_1785,
Shop_2214,
Shop_2918,
Shop_3199,
Shop_4596,
Shop_4632,
Shop_5077,
Shop_5100,
Shop_5335,
Shop_5456,
Shop_5553,
Shop_5748,
Shop_6297,
Shop_7028,
Shop_7175,
Shop_7351,
Shop_7725,
Shop_8136,
Shop_8519,
Shop_8564,
Shop_8565,
Shop_8808,
Shop_8952,
Shop_8994,
Shop_9268,
Shop_9520,
Shop_9523,
Shop_9542,
Shop_9745,
Shop_9972,
Shop_10312,
Shop_10325,
Shop_10673,
Shop_10860,
Shop_10861,
Shop_10938,
Shop_11010,
Shop_11023,
Shop_11156,
Shop_11851,
Shop_11937,
Shop_12400,
Shop_12444,
Shop_12503,
Shop_12646,
Shop_12656,
Shop_12983,
Shop_13226,
Shop_13580,
Shop_13600,
Shop_13977,
Shop_14400,
Shop_14576,
Shop_14704,
Shop_14726,
Shop_14997,
Shop_15145,
Shop_15317,
Shop_15469,
Shop_15790,
Shop_16131,
Shop_16230,
Shop_17323,
Shop_17667,
Shop_18154,
Shop_18187,
Shop_18189,
Shop_18192,
Shop_19139,
Shop_19409,
Shop_19546,
Shop_19569,
Shop_19693,
Shop_19694,
Shop_20048,
Shop_20133,
Shop_20639,
Shop_20785,
Shop_20877,
Shop_21351,
Shop_21365,
Shop_21423,
Shop_21446,
Shop_21648,
Shop_22307,
Shop_22374,
Shop_22394,
Shop_22487,
Shop_22700,
Shop_22810,
Shop_23078,
Shop_23084,
Shop_23743,
Shop_23847,
Shop_24733,
Shop_24914,
Shop_25160,
Shop_25196,
Shop_25357,
Shop_25448,
Shop_25681,
Shop_25852,
Shop_26343,
Shop_26562,
Shop_26576,
Shop_26920,
Shop_27208,
Shop_27476,
Shop_27553,
Shop_27974,
Shop_28262,
Shop_28272,
Shop_28347,
Shop_28410,
Shop_28512,
Shop_28519,
Shop_28532,
Shop_28949,
Shop_29042,
Shop_29058,
Shop_29095,
Shop_29692,
Shop_29991,
Shop_30264,
Shop_30268,
Shop_30285,
Shop_30322,
Shop_30344,
Shop_30517,
Shop_30529,
Shop_30583,
Shop_30584,
Shop_30740,
Shop_30822,
Shop_30849,
Shop_30858,
Shop_31097,
Shop_31194,
Shop_31228,
Shop_31346,
Shop_31520,
Shop_31545,
Shop_31641,
Shop_31868,
Shop_32122,
Shop_32337,
Shop_32343,
Shop_32455,
Shop_32521,
Shop_32550,
Shop_32625,
Shop_32713,
Shop_32717,
Shop_33026,
Shop_33079,
Shop_33445,
Shop_33503,
Shop_33730,
Shop_33936,
Shop_34141,
Shop_34226,
Shop_34339,
Shop_34549,
Shop_34877,
Shop_34897,
Shop_35096,
Shop_35248,
Shop_35302,
Shop_35583,
Shop_35748,
Shop_35758,
Shop_35927,
Shop_35934,
Shop_36049,
Shop_36264,
Shop_36421,
Shop_37179,
Shop_37262,
Shop_37702,
Shop_37986,
Shop_38153,
Shop_38266,
Shop_38599,
Shop_38631,
Shop_38654,
Shop_38760,
Shop_39098,
Shop_39353,
Shop_39558,
Shop_39705,
Shop_39868,
Shop_39993,
Shop_40060,
Shop_40164,
Shop_40188,
Shop_40280,
Shop_40466,
Shop_40482,
Shop_40591,
Shop_40728,
Shop_40994,
Shop_41213,
Shop_41303,
Shop_41392,
Shop_41412,
Shop_41415,
Shop_41552,
Shop_41648,
Shop_42216,
Shop_42296,
Shop_42590,
Shop_42591,
Shop_42615,
Shop_42637,
Shop_42701,
Shop_42720,
Shop_42945,
Shop_43292,
Shop_43344,
Shop_43575,
Shop_43751,
Shop_43783,
Shop_44260,
Shop_44514,
Shop_44603,
Shop_44619,
Shop_44844,
Shop_44904,
Shop_44973,
Shop_45058,
Shop_45270,
Shop_45276,
Shop_45277,
Shop_45296,
Shop_45519,
Shop_45688,
Shop_45705,
Shop_46022,
Shop_46292,
Shop_46354,
Shop_46384,
Shop_46461,
Shop_46567,
Shop_46994,
Shop_47024,
Shop_47060,
Shop_47129,
Shop_47284,
Shop_47370,
Shop_47377,
Shop_47639,
Shop_47650,
Shop_48191,
Shop_48272,
Shop_48330,
Shop_48375,
Shop_48380,
Shop_48529,
Shop_48533,
Shop_48562,
Shop_49486,
Shop_49487,
Shop_49638,
Shop_49676,
Shop_49706,
Shop_49708,
Shop_49709,
Shop_49761,
Shop_49808,
Shop_50309,
Shop_50347,
Shop_50357,
Shop_50510,
Shop_50604,
Shop_50670,
Shop_50796,
Shop_50922,
Shop_50963,
Shop_50975,
Shop_51049,
Shop_51275,
Shop_51316,
Shop_51369,
Shop_51606,
Shop_51612,
Shop_52025,
Shop_52040,
Shop_52380,
Shop_52482,
Shop_52535,
Shop_52734,
Shop_52843,
Shop_52856,
Shop_52975,
Shop_53427,
Shop_53600,
Shop_53745,
Shop_53755,
Shop_53802,
Shop_53839,
Shop_53869,
Shop_54202,
Shop_54354,
Shop_54496,
Shop_54830,
Shop_54972,
Shop_55451,
Shop_55565,
Shop_55592,
Shop_55904,
Shop_55911,
Shop_56253,
Shop_56606,
Shop_56720,
Shop_56728,
Shop_56989,
Shop_57012,
Shop_57394,
Shop_57770,
Shop_57804,
Shop_57811,
Shop_57938,
Shop_58177,
Shop_58210,
Shop_58323,
Shop_58408,
Shop_58434,
Shop_58567,
Shop_58755,
Shop_58860,
Shop_58895,
Shop_59047,
Shop_59218,
Shop_59377,
Shop_59648,
Shop_60225,
Shop_60324,
Shop_60363,
Shop_60557,
Shop_60588,
Shop_60684,
Shop_60706,
Shop_60956,
Shop_60969,
Shop_61145,
Shop_61372,
Shop_62065,
Shop_62081,
Shop_62169,
Shop_62297,
Shop_62421,
Shop_62533,
Shop_62639,
Shop_62713,
Shop_62717,
Shop_62789,
Shop_62823,
Shop_63074,
Shop_63317,
Shop_63420,
Shop_63722,
Shop_64021,
Shop_64297,
Shop_64326,
Shop_64337,
Shop_64484,
Shop_64818,
Shop_64841,
Shop_64929,
Shop_64935,
Shop_65085,
Shop_65124,
Shop_65142,
Shop_66052,
Shop_66175,
Shop_66209,
Shop_66665,
Shop_66755,
Shop_66802,
Shop_66807,
Shop_66969,
Shop_66970,
Shop_66983,
Shop_67054,
Shop_67266,
Shop_67393,
Shop_67447,
Shop_67473,
Shop_67897,
Shop_67900,
Shop_68029,
Shop_68488,
Shop_68783,
Shop_68893,
Shop_68973,
Shop_69019,
Shop_69135,
Shop_69136,
Shop_69263,
Shop_69601,
Shop_69723,
Shop_69934,
Shop_70073,
Shop_70762,
Shop_70774,
Shop_70791,
Shop_70826,
Shop_71062,
Shop_71134,
Shop_71187,
Shop_71246,
Shop_71306,
Shop_71472,
Shop_71580,
Shop_71654,
Shop_71659,
Shop_72001,
Shop_72018,
Shop_72148,
Shop_72187,
Shop_72190,
Shop_72318,
Shop_72451,
Shop_72618,
Shop_72866,
Shop_72880,
Shop_72922,
Shop_73078,
Shop_73089,
Shop_73231,
Shop_73348,
Shop_73551,
Shop_73606,
Shop_73758,
Shop_73776,
Shop_73935,
Shop_74114,
Shop_74192,
Shop_74219,
Shop_74543,
Shop_74685,
Shop_74714,
Shop_74728,
Shop_74738,
Shop_74754,
Shop_74777,
Shop_74910,
Shop_75162,
Shop_75173,
Shop_75220,
Shop_75786,
Shop_75850,
Shop_75906,
Shop_76224,
Shop_76332,
Shop_76355,
Shop_76368,
Shop_76446,
Shop_76478,
Shop_76506,
Shop_76776,
Shop_76923,
Shop_77144,
Shop_77304,
Shop_77483,
Shop_77505,
Shop_77842,
Shop_77994,
Shop_78012,
Shop_78350,
Shop_78366,
Shop_78371,
Shop_78472,
Shop_78561,
Shop_78625,
Shop_78740,
Shop_78789,
Shop_78833,
Shop_78867,
Shop_78940,
Shop_79198,
Shop_79207,
Shop_79260,
Shop_79261,
Shop_79273,
Shop_79379,
Shop_79557,
Shop_79645,
Shop_79659,
Shop_79846,
Shop_79984,
Shop_80009,
Shop_80147,
Shop_80169,
Shop_80578,
Shop_80622,
Shop_80832,
Shop_80850,
Shop_81348,
Shop_81674,
Shop_81826,
Shop_81865,
Shop_82107,
Shop_82120,
Shop_82216,
Shop_82417,
Shop_82617,
Shop_82655,
Shop_82725,
Shop_83140,
Shop_83223,
Shop_83329,
Shop_83367,
Shop_83425,
Shop_83601,
Shop_83644,
Shop_83682,
Shop_83713,
Shop_83893,
Shop_83976,
Shop_84065,
Shop_84100,
Shop_84120,
Shop_84580,
Shop_84645,
Shop_84662,
Shop_84763,
Shop_84802,
Shop_85172,
Shop_85243,
Shop_85395,
Shop_85502,
Shop_85750,
Shop_86474,
Shop_86520,
Shop_86639,
Shop_86644,
Shop_86735,
Shop_86892,
Shop_86958,
Shop_87253,
Shop_87316,
Shop_87406,
Shop_87519,
Shop_87623,
Shop_87789,
Shop_87798,
Shop_87854,
Shop_88141,
Shop_88192,
Shop_88375,
Shop_88462,
Shop_88535,
Shop_88667,
Shop_88686,
Shop_88828,
Shop_89126,
Shop_89135,
Shop_89161,
Shop_89219,
Shop_89756,
Shop_89782,
Shop_89842,
Shop_89872,
Shop_89892,
Shop_90561,
Shop_90652,
Shop_90665,
Shop_90703,
Shop_90823,
Shop_90832,
Shop_91051,
Shop_91302,
Shop_91460,
Shop_91638,
Shop_91767,
Shop_91930,
Shop_92258,
Shop_92355,
Shop_92453,
Shop_92618,
Shop_92853,
Shop_92861,
Shop_92870,
Shop_93052,
Shop_93154,
Shop_93331,
Shop_93448,
Shop_93820,
Shop_93824,
Shop_94039,
Shop_94229,
Shop_94360,
Shop_94430,
Shop_94705,
Shop_94796,
Shop_94876,
Shop_95051,
Shop_95104,
Shop_95129,
Shop_95136,
Shop_95147,
Shop_95175,
Shop_95297,
Shop_95347,
Shop_95563,
Shop_95714,
Shop_95807,
Shop_95830,
Shop_95856,
Shop_95954,
Shop_95963,
Shop_96389,
Shop_96469,
Shop_96696,
Shop_96702,
Shop_96736,
Shop_96794,
Shop_96875,
Shop_97057,
Shop_97110,
Shop_97194,
Shop_97211,
Shop_97236,
Shop_97277,
Shop_97419,
Shop_97550,
Shop_97679,
Shop_97714,
Shop_97905,
Shop_97919,
Shop_98022,
Shop_98048,
Shop_98318,
Shop_98380,
Shop_98656,
Shop_98837,
Shop_98936,
Shop_98965,
Shop_99090,
Shop_99105,
Shop_99212,
Shop_99315,
Shop_99353,
Shop_99413,
Shop_99450,
Shop_99488,
Shop_99663,
Shop_99700,
Shop_99736,
Shop_99971,
Shop_99974,
Shop_100035,
Shop_100290,
Shop_100609,
Shop_100768,
Shop_100974,
Shop_101134,
Shop_101307,
Shop_101432,
Shop_101453,
Shop_101479,
Shop_101781,
Shop_101848,
Shop_101973,
Shop_102009,
Shop_102071,
Shop_102203,
Shop_102443,
Shop_102584,
Shop_102999,
Shop_103375,
Shop_103427,
Shop_103477,
Shop_103747,
Shop_103987,
Shop_104004,
Shop_104110,
Shop_104335,
Shop_104570,
Shop_104587,
Shop_104700,
Shop_104761,
Shop_104788,
Shop_104873,
Shop_104925,
Shop_105301,
Shop_105341,
Shop_105390,
Shop_105608,
Shop_105985,
Shop_106223,
Shop_106680,
Shop_106714,
Shop_106804,
Shop_106892,
Shop_106904,
Shop_106905,
Shop_107124,
Shop_107166,
Shop_107192,
Shop_107220,
Shop_107598,
Shop_107660,
Shop_107728,
Shop_107898,
Shop_108125,
Shop_108587,
Shop_108722,
Shop_108726,
Shop_108754,
Shop_109036,
Shop_109094,
Shop_109185,
Shop_109190,
Shop_109191,
Shop_109192,
Shop_109455,
Shop_109477,
Shop_109754,
Shop_109848,
Shop_109856,
Shop_109885,
Shop_110183,
Shop_110374,
Shop_110376,
Shop_110392,
Shop_110466,
Shop_110503,
Shop_110875,
Shop_110943,
Shop_111201,
Shop_111374,
Shop_111446,
Shop_111477,
Shop_111678,
Shop_111821,
Shop_111858,
Shop_112017,
Shop_112112,
Shop_112212,
Shop_112345,
Shop_112372,
Shop_112573,
Shop_112656,
Shop_112794,
Shop_112857,
Shop_113132,
Shop_113800,
Shop_113961,
Shop_114208,
Shop_114608,
Shop_114609,
Shop_114880,
Shop_115264,
Shop_115350,
Shop_115370,
Shop_115477,
Shop_115490,
Shop_115496,
Shop_115592,
Shop_115734,
Shop_115767,
Shop_115880,
Shop_115907,
Shop_115953,
Shop_116030,
Shop_116161,
Shop_116416,
Shop_116470,
Shop_116554,
Shop_116606,
Shop_116617,
Shop_116620,
Shop_116775,
Shop_116791,
Shop_116858,
Shop_117135,
Shop_117159,
Shop_117437,
Shop_117678,
Shop_117940,
Shop_117955,
Shop_118207,
Shop_118605,
Shop_118695,
Shop_118780,
Shop_118953,
Shop_119048,
Shop_119105,
Shop_119178,
Shop_119247,
Shop_119248,
Shop_119403,
Shop_120051,
Shop_120261,
Shop_120417,
Shop_120423,
Shop_120454,
Shop_120486,
Shop_120697,
Shop_121046,
Shop_121075,
Shop_121108,
Shop_121216,
Shop_121263,
Shop_121309,
Shop_121367,
Shop_121502,
Shop_121587,
Shop_122064,
Shop_122147,
Shop_122188,
Shop_122311,
Shop_122562,
Shop_123125,
Shop_123207,
Shop_123289,
Shop_123371,
Shop_123808,
Shop_124048,
Shop_124355,
Shop_124444,
Shop_124549,
Shop_124705,
Shop_124853,
Shop_124980,
Shop_125148,
Shop_125270,
Shop_125559,
Shop_125654,
Shop_125774,
Shop_125906,
Shop_126726,
Shop_127136,
Shop_127168,
Shop_127289,
Shop_127340,
Shop_127518,
Shop_127580,
Shop_127597,
Shop_128003,
Shop_128231,
Shop_128341,
Shop_128601,
Shop_128659,
Shop_128714,
Shop_128930,
Shop_128995,
Shop_129246,
Shop_129395,
Shop_129522,
Shop_129717,
Shop_130585,
Shop_130636,
Shop_130662,
Shop_130723,
Shop_130841,
Shop_130943,
Shop_130973,
Shop_131204,
Shop_131511,
Shop_131727,
Shop_131798,
Shop_132116,
Shop_132285,
Shop_132605,
Shop_132641,
Shop_132670,
Shop_132850,
Shop_133230,
Shop_133259,
Shop_133398,
Shop_133466,
Shop_134421,
Shop_134515,
Shop_134901,
Shop_135043,
Shop_135351,
Shop_135397,
Shop_135612,
Shop_135804,
Shop_136654,
Shop_136891,
Shop_136904,
Shop_136961,
Shop_137033,
Shop_137386,
Shop_137503,
Shop_137719,
Shop_138541,
Shop_138870,
Shop_139539,
Shop_139648,
Shop_139722,
Shop_139860,
Shop_140730,
Shop_140969,
Shop_141017,
Shop_141400,
Shop_141701,
Shop_142442,
Shop_143237,
Shop_144148,
Shop_144285,
Shop_145173,
Shop_145690,
Shop_145760,
Shop_145956,
Shop_145976,
Shop_146014,
Shop_146129,
Shop_146365,
Shop_146373,
Shop_147207,
Shop_147450,
Shop_147510,
Shop_152457,
Shop_154499,
Shop_158195,
Shop_158903,
Shop_159190,
Shop_159745,
Shop_159822,
Shop_161001,
Shop_46808,8.7648
Shop_60776,47.3784
Shop_15357,25.428
Shop_15689,28.6272
Shop_72335,33.2568
Shop_10376,5.0808
Shop_43102,177.1344
Shop_72291,308.04
Shop_49249,60.552
Shop_60012,45.604
Shop_51185,32.2824
Shop_3998,27.3072
Shop_1644,14.3544
Shop_17067,6.264
Shop_23159,54.732
Shop_39298,541.5528
Shop_3880,24.6744
Shop_1659,20.8608
Shop_69205,72.2928
Shop_17198,13.9176
Shop_35409,28.0872
Shop_77666,149.5128
Shop_30852,10.2048
Shop_57618,29.588
Shop_110393,53.8944
Shop_10774,24.9384
Shop_114837,
Shop_76179,79.0632
Shop_65191,50.7432
Shop_43558,6.3792
Shop_32095,52.368
Shop_10958,3.084
Shop_32869,44.712
Shop_88424,29.6928
Shop_12351,4.092
Shop_6821,74.2056
Shop_426,2.856
Shop_1463,4.6896
Shop_23166,5221.9776
Shop_33421,7.3104
Shop_65676,23.8368
Shop_10832,68.748
Shop_4700,2.8248
Shop_12561,14.6304
Shop_76454,176.1168
Shop_5421,51.7272
Shop_3343,22.1208
Shop_23270,18.732
Shop_12257,19.4832
Shop_78328,65.8512
Shop_4867,29.2416
Shop_6959,29.1408
Shop_12457,33.0048
Shop_20488,46.992
Shop_19410,43.8168
Shop_5085,256.6416
Shop_6698,49.764
Shop_2076,19.6176
Shop_5853,26.5176
Shop_31150,84.2736
Shop_93258,371.73
Shop_53926,83.4216
Shop_60728,15.6168
Shop_100499,26.5512
Shop_9804,49.2672
Shop_10056,70.8456
Shop_30834,12.54
Shop_21229,22.5384
Shop_55669,16.5072
Shop_23160,57.732
Shop_60757,17.8248
Shop_54334,6.1656
Shop_3220,18.1872
Shop_71084,22.716
Shop_100398,7.1448
Shop_24820,30.3984
Shop_46410,119.9256
Shop_19516,89.8056
Shop_8601,13.3752
Shop_22154,58.0704
Shop_99562,98.532
Shop_14611,59.8752
Shop_35230,59.9568
Shop_26385,20.2656
Shop_23744,10.3944
Shop_34777,40.5192
Shop_31572,11.9472
Shop_10703,14.4336
Shop_1942,22.548
Shop_73961,132.2592
Shop_73623,130.3128
Shop_67468,12.5304
Shop_18259,29.4528
Shop_140100,39.3
Shop_57289,17.9328
Shop_57290,
Shop_74938,14.8488
Shop_78300,171.108
Shop_6695,134.3616
Shop_18729,431.8536
Shop_90012,11.496
Shop_36303,144.4368
Shop_48937,34.1736
Shop_42272,11.2968
Shop_103241,173.16
Shop_38227,184.2576
Shop_38286,193.872
Shop_47226,195.9936
Shop_74831,38.2392
Shop_43733,87.3264
Shop_93800,130.6032
Shop_31779,31.0392
Shop_73690,29.5536
Shop_8205,5.5344
Shop_46691,111.7392
Shop_31349,118.02
Shop_64893,84.0504
Shop_40398,156.1704
Shop_26200,96.0072
Shop_32159,127.3128
Shop_55719,21.72
Shop_1022,44.8968
Shop_25663,64.1496
Shop_12666,25.4928
Shop_41466,35.9544
Shop_67350,79.7808
Shop_34492,143.3808
Shop_26174,20.2536
Shop_9105,17.0232
Shop_85752,31.392
Shop_6956,23.7096
Shop_74385,65.6184
Shop_89179,
Shop_29354,29.5608
Shop_101277,209.9616
Shop_53522,198.0744
Shop_21910,15.1128
Shop_85682,11.832
Shop_59076,34.464
Shop_36980,37.1328
Shop_51035,154.9776
Shop_58377,575.5248
Shop_74466,18.8088
Shop_70741,155.1216
Shop_2148,14.304
Shop_46612,1940.2368
Shop_12896,27.8256
Shop_56511,65.6112
Shop_56543,
Shop_35923,41.3016
Shop_60053,25.9944
Shop_64016,3.3624
Shop_84839,97.78
Shop_36684,784.2792
Shop_102973,149.388
Shop_23316,20.94
Shop_67398,11.28
Shop_28263,32.5848
Shop_76363,486.2784
Shop_135189,131.5848
Shop_19763,41.3016
Shop_54887,52.416
Shop_25267,30.6024
Shop_1712,10.824
Shop_10582,85.7208
Shop_7647,8.9592
Shop_68166,14.844
Shop_12285,18.1512
Shop_33811,28.3896
Shop_78267,12.312
Shop_16093,15.656
Shop_19472,15.4632
Shop_9547,77.5848
Shop_103087,25.092
Shop_2608,27.144
Shop_13985,107.112
Shop_91147,225.3648
Shop_101047,41.9232
Shop_37921,19.8504
Shop_56503,13.1568
Shop_71161,55.356
Shop_37491,8.6736
Shop_104367,19.4184
Shop_24047,33.8544
Shop_54403,11.2752
Shop_5119,30.756
Shop_4836,126.4968
Shop_33255,129.156
Shop_36046,69.5904
Shop_12832,35.508
Shop_27881,30.9288
Shop_16280,12.5904
Shop_57221,26.085
Shop_6394,61.212
Shop_90277,86.772
Shop_10418,13.0008
Shop_114450,13.728
Shop_12607,12.792
Shop_8357,12.3456
Shop_37712,148.7328
Shop_15807,15.2304
Shop_31283,91.164
Shop_1923,29.1096
Shop_23765,11.7312
Shop_21855,124.944
Shop_30917,20.9616
Shop_32663,15.8208
Shop_53440,268.5432
Shop_39848,62.8848
Shop_14525,32.4384
Shop_8530,15.336
Shop_17330,12.336
Shop_49353,17.9928
Shop_20965,
Shop_97486,0.24
Shop_59358,19.3416
Shop_25077,23.4768
Shop_57707,96.54
Shop_12887,8.6904
Shop_3204,9.0096
Shop_1812,5.5488
Shop_25982,10.3968
Shop_57894,63.936
Shop_16618,14.4192
Shop_33304,26.1888
Shop_65662,69.5976
Shop_60774,104.712
Shop_41398,11.9448
Shop_34763,47.4912
Shop_35894,22.3536
Shop_11933,119.4912
Shop_1190,6.78
Shop_9712,18.6
Shop_97802,
Shop_33154,145.68
Shop_24652,33.9984
Shop_48978,38.2344
Shop_12562,84.216
Shop_45358,32.2728
Shop_19646,24.2808
Shop_6667,17.2968
Shop_11012,61.476
Shop_17447,48.6264
Shop_17536,
Shop_53066,163.7256
Shop_19368,2042.1144
Shop_72360,28.8264
Shop_29643,49.7064
Shop_31406,66.6288
Shop_60715,104.4312
Shop_41818,769.98
Shop_13483,20.1168
Shop_65661,68.136
Shop_131954,242.112
Shop_1577,11.4888
Shop_30276,48.8496
Shop_60825,325.41
Shop_43918,40.4712
Shop_30811,12.1584
Shop_92801,40.944
Shop_97595,7.0776
Shop_27483,25.9824
Shop_14169,9.4344
Shop_38219,18.8616
Shop_100323,3.832
Shop_22128,4.176
Shop_89175,4.2096
Shop_20089,7.9656
Shop_49545,8.6472
Shop_94329,13.4136
Shop_80845,26.7384
Shop_30528,29.5464
Shop_30291,30.2688
Shop_95891,
Shop_1694,9.42
Shop_5139,29.7552
Shop_33271,42.3456
Shop_72343,26.832
Shop_91100,93.0696
Shop_206,8.3544
Shop_6555,72.3168
Shop_37277,41.9928
Shop_21285,163.8984
Shop_51724,216.3288
Shop_80450,16.716
Shop_22136,23.6112
Shop_37571,7.9464
Shop_114242,15.532
Shop_26051,53.4624
Shop_55425,15.468
Shop_30760,44.028
Shop_10985,88.1472
Shop_11666,11.94
Shop_105816,355.068
Shop_2996,98.3184
Shop_134218,
Shop_55720,87.096
Shop_137507,102.348
Shop_25631,246.3288
Shop_1002,11.0664
Shop_4272,25.056
Shop_1745,13.8696
Shop_76222,46.848
Shop_31613,21.096
Shop_60691,16.248
Shop_7271,35.1936
Shop_42341,131.0496
Shop_34397,30.4992
Shop_53456,116.3496
Shop_21010,17.7048
Shop_448,32.1456
Shop_45801,30.288
Shop_75081,36.684
Shop_19982,61.8768
Shop_3036,61.86
Shop_3933,19.7592
Shop_8709,14.304
Shop_43022,36.4344
Shop_12151,6.288
Shop_16600,14.616
Shop_61532,6.264
Shop_13547,10.5408
Shop_12570,14.4576
Shop_2393,7.5168
Shop_27960,7.536
Shop_53323,94.3248
Shop_87748,88.5648
Shop_45672,25.4976
Shop_135623,27.156
Shop_55549,44.1216
Shop_53734,23.0592
Shop_31513,51.168
Shop_87646,28.8384
Shop_69620,138.8904
Shop_1713,44.8152
Shop_33277,269.7168
Shop_111184,138.8952
Shop_7178,25.692
Shop_20211,12.324
Shop_21445,59.9424
Shop_59730,229.752
Shop_81483,256.7856
Shop_45559,27.9912
Shop_62085,15.72
Shop_61772,11.5824
Shop_4194,22.6224
Shop_4186,23.4216
Shop_15292,57.4704
Shop_74710,58.4832
Shop_6633,26.376
Shop_30993,98.9232
Shop_4751,26.124
Shop_55287,30.9168
Shop_115290,40.9032
Shop_13379,12.7992
Shop_18357,125.3496
Shop_19089,16.8528
Shop_65270,29.8584
Shop_30093,58.4856
Shop_25841,14.3592
Shop_21697,21.3696
Shop_46710,126.4104
Shop_18474,82.1088
Shop_240,4.56
Shop_40657,524.004
Shop_70519,232.2384
Shop_13969,103.656
Shop_46397,48.6936
Shop_51764,360.9984
Shop_46760,158.1096
Shop_72774,69.876
Shop_116172,
Shop_80178,124.3368
Shop_89424,76.4952
Shop_6292,22.1544
Shop_1917,6.8136
Shop_55526,12.072
Shop_61903,12.8976
Shop_1026,14.6352
Shop_46969,18.492
Shop_90505,52.044
Shop_91208,73.434
Shop_40452,202.1064
Shop_3294,11.9448
Shop_7593,33.6912
Shop_27213,5.9544
Shop_26951,46.9992
Shop_54593,22.776
Shop_29311,79.368
Shop_121526,223.6128
Shop_84191,86.6232
Shop_35444,43.236
Shop_15453,63.9144
Shop_45652,30.396
Shop_128507,24.108
Shop_60371,70.4256
Shop_107442,293.5512
Shop_72090,1536.648
Shop_7945,28.2072
Shop_10212,22.008
Shop_25110,10.0632
Shop_24096,46.9632
Shop_18777,33.96
Shop_1226,6.8664
Shop_4662,19.284
Shop_31259,23.8056
Shop_10462,39.1008
Shop_36883,58.692
Shop_28753,118.0656
Shop_18980,191.4024
Shop_28774,
Shop_82430,452.82
Shop_69923,36.3408
Shop_23036,45.072
Shop_7957,40.0704
Shop_16018,59.5368
Shop_90160,567.4968
Shop_36076,27.3672
Shop_16539,28.32
Shop_51321,54.7536
Shop_30096,22.9776
Shop_24612,19.2792
Shop_104495,200.988
